COD_DIGNIDAD|COD_PROVINCIA|COD_CANTON|COD_CIRCUNSCRIPCION|COD_PARROQUIA|COD_ZONA|NUM_JUNTA|SEX_JUNTA|COD_JUNTA|NUM_PARTIDO|COD_PARTIDO|NUM_SUF_ACTA|BLANCOS|NULOS|FIN_RESULTADO
1|1|260|0|3105|1|9|F|51197|21006|1021|150|3|18|31
1|1|260|0|3105|2|1|F|51206|1005|1030|87|3|6|32
1|1|260|0|3105|2|1|F|51206|21006|1021|99|3|5|5
1|1|260|0|3105|2|1|M|51207|1005|1030|59|1|0|13
1|1|260|0|3105|2|1|M|51207|21006|1021|73|1|4|12
1|1|260|0|3105|3|1|F|51208|1005|1030|141|4|20|40
1|1|260|0|3105|3|1|F|51208|21006|1021|158|4|25|6
1|1|260|0|3105|3|1|M|51209|1005|1030|76|2|15|19
1|1|260|0|3105|3|1|M|51209|21006|1021|81|2|4|7
1|1|260|0|3165|1|1|F|51210|1005|1030|278|4|20|105
1|1|260|0|3165|1|1|F|51210|21006|1021|283|4|39|58
1|1|260|0|3165|1|1|M|51235|1005|1030|298|8|27|121
1|1|260|0|3165|1|1|M|51235|21006|1021|297|8|27|8
1|1|260|0|3165|1|2|F|51211|1005|1030|291|6|31|74
1|1|260|0|3165|1|2|F|51211|21006|1021|289|6|32|38
1|1|260|0|3165|1|2|M|51236|1005|1030|277|3|20|75
1|1|260|0|3165|1|2|M|51236|21006|1021|275|3|20|71
1|1|260|0|3165|1|3|F|51212|1005|1030|279|5|34|96
1|1|260|0|3165|1|3|F|51212|21006|1021|292|5|22|63
1|1|260|0|3165|1|3|M|51237|1005|1030|280|7|17|106
1|1|260|0|3165|1|3|M|51237|21006|1021|272|7|18|55
1|1|260|0|3165|1|4|F|51213|1005|1030|295|3|26|83
1|1|260|0|3165|1|4|F|51213|21006|1021|286|3|29|53
1|1|260|0|3165|1|4|M|51238|1005|1030|272|5|12|142
1|1|260|0|3165|1|4|M|51238|21006|1021|288|5|3|73
1|1|260|0|3165|1|5|F|51214|1005|1030|289|8|30|107
1|1|260|0|3165|1|5|F|51214|21006|1021|291|8|20|60
1|1|260|0|3165|1|5|M|51239|1005|1030|298|3|29|115
1|1|260|0|3165|1|5|M|51239|21006|1021|290|3|36|63
1|1|260|0|3165|1|6|F|51215|1005|1030|285|3|33|112
1|1|260|0|3165|1|6|F|51215|21006|1021|272|3|45|55
1|1|260|0|3165|1|6|M|51240|1005|1030|293|5|5|135
1|1|260|0|3165|1|6|M|51240|21006|1021|281|5|19|60
1|1|260|0|3165|1|7|F|51216|1005|1030|296|6|44|121
1|1|260|0|3165|1|7|F|51216|21006|1021|303|6|36|43
1|1|260|0|3165|1|7|M|51241|1005|1030|279|3|17|105
1|1|260|0|3165|1|7|M|51241|21006|1021|274|3|19|69
1|1|260|0|3165|1|8|F|51217|1005|1030|290|5|36|136
1|1|260|0|3165|1|8|F|51217|21006|1021|303|5|34|51
1|1|260|0|3165|1|8|M|51242|1005|1030|298|6|31|137
1|1|260|0|3165|1|8|M|51242|21006|1021|288|6|29|60
1|1|260|0|3165|1|9|F|51218|1005|1030|291|6|38|113
1|1|260|0|3165|1|9|F|51218|21006|1021|279|6|32|48
1|1|260|0|3165|1|9|M|51243|1005|1030|290|5|20|113
1|1|260|0|3165|1|9|M|51243|21006|1021|281|5|18|59
1|1|260|0|3165|1|10|F|51219|1005|1030|264|3|31|112
1|1|260|0|3165|1|10|F|51219|21006|1021|266|3|31|33
1|1|260|0|3165|1|10|M|51244|1005|1030|299|14|42|116
1|1|260|0|3165|1|10|M|51244|21006|1021|294|14|27|69
1|1|260|0|3165|1|11|F|51220|1005|1030|281|4|31|120
1|1|260|0|3165|1|11|F|51220|21006|1021|296|4|38|48
1|1|260|0|3165|1|11|M|51245|1005|1030|268|3|45|111
1|1|260|0|3165|1|11|M|51245|21006|1021|263|3|42|36
1|1|260|0|3165|1|12|F|51221|1005|1030|285|5|28|93
1|1|260|0|3165|1|12|F|51221|21006|1021|297|5|38|42
1|1|260|0|3165|1|12|M|51246|1005|1030|290|5|25|115
1|1|260|0|3165|1|12|M|51246|21006|1021|291|5|23|52
1|1|260|0|3165|1|13|F|51222|1005|1030|290|12|28|111
1|1|260|0|3165|1|13|F|51222|21006|1021|277|12|20|38
1|1|260|0|3165|1|13|M|51247|1005|1030|289|8|35|112
1|1|260|0|3165|1|13|M|51247|21006|1021|285|8|28|45
1|1|260|0|3165|1|14|F|51223|1005|1030|293|11|29|94
1|1|260|0|3165|1|14|F|51223|21006|1021|299|11|39|63
1|1|260|0|3165|1|14|M|51248|1005|1030|278|2|25|95
1|1|260|0|3165|1|14|M|51248|21006|1021|284|2|31|44
1|1|260|0|3165|1|15|F|51224|1005|1030|298|7|27|120
1|1|260|0|3165|1|15|F|51224|21006|1021|292|7|43|34
1|1|260|0|3165|1|15|M|51249|1005|1030|270|2|29|121
1|1|260|0|3165|1|15|M|51249|21006|1021|284|2|22|61
1|1|260|0|3165|1|16|F|51225|1005|1030|279|8|47|105
1|1|260|0|3165|1|16|F|51225|21006|1021|285|8|42|53
1|1|260|0|3165|1|16|M|51250|1005|1030|294|5|34|104
1|1|260|0|3165|1|16|M|51250|21006|1021|288|5|26|37
1|1|260|0|3165|1|17|F|51226|1005|1030|283|13|29|108
1|1|260|0|3165|1|17|F|51226|21006|1021|285|13|40|49
1|1|260|0|3165|1|17|M|51251|1005|1030|293|7|33|108
1|1|260|0|3165|1|17|M|51251|21006|1021|289|7|28|53
1|1|260|0|3165|1|18|F|51227|1005|1030|270|11|25|112
1|1|260|0|3165|1|18|F|51227|21006|1021|272|11|25|48
1|1|260|0|3165|1|18|M|51252|1005|1030|295|10|31|135
1|1|260|0|3165|1|18|M|51252|21006|1021|289|10|32|36
1|1|260|0|3165|1|19|F|51228|1005|1030|288|11|27|123
1|1|260|0|3165|1|19|F|51228|21006|1021|291|11|39|40
1|1|260|0|3165|1|19|M|51253|1005|1030|285|2|17|129
1|1|260|0|3165|1|19|M|51253|21006|1021|279|2|30|41
1|1|260|0|3165|1|20|F|51229|1005|1030|298|1|37|157
1|1|260|0|3165|1|20|F|51229|21006|1021|300|1|45|46
1|1|260|0|3165|1|20|M|51254|1005|1030|253|8|18|129
1|1|260|0|3165|1|20|M|51254|21006|1021|257|8|24|28
1|1|260|0|3165|1|21|F|51230|1005|1030|293|8|42|107
1|1|260|0|3165|1|21|F|51230|21006|1021|284|8|41|61
1|1|260|0|3165|1|21|M|51255|1005|1030|282|10|35|112
1|1|260|0|3165|1|21|M|51255|21006|1021|291|10|35|42
1|1|260|0|3165|1|22|F|51231|1005|1030|302|16|36|136
1|1|260|0|3165|1|22|F|51231|21006|1021|306|16|37|33
1|1|260|0|3165|1|22|M|51256|1005|1030|281|5|31|102
1|1|260|0|3165|1|22|M|51256|21006|1021|284|5|16|40
1|1|260|0|3165|1|23|F|51232|1005|1030|314|5|24|115
1|1|260|0|3165|1|23|F|51232|21006|1021|310|5|22|29
1|1|260|0|3165|1|23|M|51257|1005|1030|291|1|35|118
1|1|260|0|3165|1|23|M|51257|21006|1021|288|1|28|49
1|1|260|0|3165|1|24|F|51233|1005|1030|280|11|32|100
1|1|260|0|3165|1|24|F|51233|21006|1021|300|11|36|53
1|1|260|0|3165|1|25|F|51234|1005|1030|269|6|30|85
1|1|260|0|3165|1|25|F|51234|21006|1021|250|6|31|28
1|1|260|0|3165|2|1|F|51258|1005|1030|110|6|12|72
1|1|260|0|3165|2|1|F|51258|21006|1021|118|6|18|13
1|1|260|0|3165|2|1|M|51259|1005|1030|85|2|12|50
1|1|260|0|3165|2|1|M|51259|21006|1021|93|2|19|20
1|1|260|0|3460|1|1|F|51260|1005|1030|314|7|46|107
1|1|260|0|3460|1|1|F|51260|21006|1021|300|7|47|65
1|1|260|0|3460|1|1|M|51273|1005|1030|291|8|31|121
1|1|260|0|3460|1|1|M|51273|21006|1021|303|8|29|64
1|1|260|0|3460|1|2|F|51261|1005|1030|301|9|38|128
1|1|260|0|3460|1|2|F|51261|21006|1021|300|9|24|67
1|1|260|0|3460|1|2|M|51274|1005|1030|288|7|25|120
1|1|260|0|3460|1|2|M|51274|21006|1021|292|7|29|63
1|1|260|0|3460|1|3|F|51262|1005|1030|296|8|29|96
1|1|260|0|3460|1|3|F|51262|21006|1021|287|8|27|61
1|1|260|0|3460|1|3|M|51275|1005|1030|287|7|27|106
1|1|260|0|3460|1|3|M|51275|21006|1021|288|7|34|63
1|1|260|0|3460|1|4|F|51263|1005|1030|284|7|28|103
1|1|260|0|3460|1|4|F|51263|21006|1021|269|7|27|34
1|1|260|0|3460|1|4|M|51276|1005|1030|277|4|26|117
1|1|260|0|3460|1|4|M|51276|21006|1021|284|4|17|42
1|1|260|0|3460|1|5|F|51264|1005|1030|313|7|30|127
1|1|260|0|3460|1|5|F|51264|21006|1021|309|7|13|58
1|1|260|0|3460|1|5|M|51277|1005|1030|270|7|17|129
1|1|260|0|3460|1|5|M|51277|21006|1021|268|7|18|60
1|1|260|0|3460|1|6|F|51265|1005|1030|305|10|21|109
1|1|260|0|3460|1|6|F|51265|21006|1021|287|10|8|63
1|1|260|0|3460|1|6|M|51278|1005|1030|276|5|31|122
1|1|260|0|3460|1|6|M|51278|21006|1021|273|5|28|32
1|1|260|0|3460|1|7|F|51266|1005|1030|293|16|24|97
1|1|260|0|3460|1|7|F|51266|21006|1021|305|16|35|36
1|1|260|0|3460|1|7|M|51279|1005|1030|274|5|14|115
1|1|260|0|3460|1|7|M|51279|21006|1021|262|5|25|51
1|1|260|0|3460|1|8|F|51267|1005|1030|292|12|16|110
1|1|260|0|3460|1|8|F|51267|21006|1021|297|12|27|48
1|1|260|0|3460|1|8|M|51280|1005|1030|270|0|20|108
1|1|260|0|3460|1|8|M|51280|21006|1021|270|0|29|57
1|1|260|0|3460|1|9|F|51268|1005|1030|299|13|30|117
1|1|260|0|3460|1|9|F|51268|21006|1021|303|13|31|52
1|1|260|0|3460|1|9|M|51281|1005|1030|270|9|16|114
1|1|260|0|3460|1|9|M|51281|21006|1021|281|9|30|44
1|1|260|0|3460|1|10|F|51269|1005|1030|298|2|33|82
1|1|260|0|3460|1|10|F|51269|21006|1021|300|2|26|34
1|1|260|0|3460|1|10|M|51282|1005|1030|290|8|23|81
1|1|260|0|3460|1|10|M|51282|21006|1021|287|8|23|68
1|1|260|0|3460|1|11|F|51270|1005|1030|294|5|30|80
1|1|260|0|3460|1|11|F|51270|21006|1021|297|5|20|48
1|1|260|0|3460|1|11|M|51283|1005|1030|289|6|26|92
1|1|260|0|3460|1|11|M|51283|21006|1021|290|6|18|55
1|1|260|0|3460|1|12|F|51271|1005|1030|298|5|28|94
1|1|260|0|3460|1|12|F|51271|21006|1021|288|5|44|61
1|1|260|0|3460|1|12|M|51284|1005|1030|87|1|23|38
1|1|260|0|3460|1|12|M|51284|21006|1021|104|1|6|13
1|1|260|0|3460|1|13|F|51272|1005|1030|103|2|22|45
1|1|260|0|3460|1|13|F|51272|21006|1021|95|2|6|0
1|1|260|0|3460|2|1|F|51285|1005|1030|103|8|15|24
1|1|260|0|3460|2|1|F|51285|21006|1021|105|8|7|14
1|1|260|0|3460|2|1|M|51286|1005|1030|80|3|4|31
1|1|260|0|3460|2|1|M|51286|21006|1021|90|3|15|16
1|1|260|0|3685|0|1|F|51287|1005|1030|282|7|39|102
1|1|260|0|3685|0|1|F|51287|21006|1021|287|7|37|38
1|1|260|0|3685|0|1|M|51296|1005|1030|279|11|30|73
1|1|260|0|3685|0|1|M|51296|21006|1021|289|11|31|38
1|1|260|0|3685|0|2|F|51288|1005|1030|275|17|46|79
1|1|260|0|3685|0|2|F|51288|21006|1021|273|17|38|37
1|1|260|0|3685|0|2|M|51297|1005|1030|284|13|28|82
1|1|260|0|3685|0|2|M|51297|21006|1021|279|13|27|53
1|1|260|0|3685|0|3|F|51289|1005|1030|272|13|29|108
1|1|260|0|3685|0|3|F|51289|21006|1021|268|13|30|16
1|1|260|0|3685|0|3|M|51298|1005|1030|288|4|40|112
1|1|260|0|3685|0|3|M|51298|21006|1021|279|4|29|19
1|1|260|0|3685|0|4|F|51290|1005|1030|267|5|11|96
1|1|260|0|3685|0|4|F|51290|21006|1021|275|5|17|24
1|1|260|0|3685|0|4|M|51299|1005|1030|273|10|35|62
1|1|260|0|3685|0|4|M|51299|21006|1021|277|10|22|27
1|1|260|0|3685|0|5|F|51291|1005|1030|297|12|44|78
1|1|260|0|3685|0|5|F|51291|21006|1021|286|12|27|23
1|1|260|0|3685|0|5|M|51300|1005|1030|289|5|41|99
1|1|260|0|3685|0|5|M|51300|21006|1021|300|5|33|31
1|1|260|0|3685|0|6|F|51292|1005|1030|297|7|38|115
1|1|260|0|3685|0|6|F|51292|21006|1021|307|7|50|28
1|1|260|0|3685|0|6|M|51301|1005|1030|294|6|22|84
1|1|260|0|3685|0|6|M|51301|21006|1021|293|6|26|23
1|1|260|0|3685|0|7|F|51293|1005|1030|306|9|54|97
1|1|260|0|3685|0|7|F|51293|21006|1021|310|9|39|22
1|1|260|0|3685|0|7|M|51302|1005|1030|290|19|20|108
1|1|260|0|3685|0|7|M|51302|21006|1021|301|19|10|33
1|1|260|0|3685|0|8|F|51294|1005|1030|304|15|24|102
1|1|260|0|3685|0|8|F|51294|21006|1021|290|15|24|8
1|1|260|0|3685|0|9|F|51295|1005|1030|77|3|14|20
1|1|260|0|3685|0|9|F|51295|21006|1021|68|3|28|0
1|1|260|0|3795|1|1|F|51303|1005|1030|289|6|30|102
1|1|260|0|3795|1|1|F|51303|21006|1021|293|6|29|42
1|1|260|0|3795|1|1|M|51319|1005|1030|292|5|32|117
1|1|260|0|3795|1|1|M|51319|21006|1021|277|5|21|53
1|1|260|0|3795|1|2|F|51304|1005|1030|301|7|39|98
1|1|260|0|3795|1|2|F|51304|21006|1021|305|7|35|47
1|1|260|0|3795|1|2|M|51320|1005|1030|257|3|25|120
1|1|260|0|3795|1|2|M|51320|21006|1021|264|3|19|50
1|1|260|0|3795|1|3|F|51305|1005|1030|289|6|28|164
1|1|260|0|3795|1|3|F|51305|21006|1021|295|6|23|35
1|1|260|0|3795|1|3|M|51321|1005|1030|283|3|31|150
1|1|260|0|3795|1|3|M|51321|21006|1021|284|3|23|40
1|1|260|0|3795|1|4|F|51306|1005|1030|294|5|41|107
1|1|260|0|3795|1|4|F|51306|21006|1021|291|5|46|49
1|1|260|0|3795|1|4|M|51322|1005|1030|276|6|35|128
1|1|260|0|3795|1|4|M|51322|21006|1021|261|6|20|49
1|1|260|0|3795|1|5|F|51307|1005|1030|297|2|38|121
1|1|260|0|3795|1|5|F|51307|21006|1021|292|2|44|37
1|1|260|0|3795|1|5|M|51323|1005|1030|291|4|23|107
1|1|260|0|3795|1|5|M|51323|21006|1021|285|4|20|47
1|1|260|0|3795|1|6|F|51308|1005|1030|298|10|21|104
1|1|260|0|3795|1|6|F|51308|21006|1021|289|10|19|60
1|1|260|0|3795|1|6|M|51324|1005|1030|272|10|23|109
1|1|260|0|3795|1|6|M|51324|21006|1021|289|10|26|44
1|1|260|0|3795|1|7|F|51309|1005|1030|296|14|30|136
1|1|260|0|3795|1|7|F|51309|21006|1021|282|14|31|33
1|1|260|0|3795|1|7|M|51325|1005|1030|266|3|21|89
1|1|260|0|3795|1|7|M|51325|21006|1021|274|3|40|24
1|1|260|0|3795|1|8|F|51310|1005|1030|294|8|34|102
1|1|260|0|3795|1|8|F|51310|21006|1021|287|8|21|59
1|1|260|0|3795|1|8|M|51326|1005|1030|310|10|18|101
1|1|260|0|3795|1|8|M|51326|21006|1021|267|10|22|45
1|1|260|0|3795|1|9|F|51311|1005|1030|291|4|28|116
1|1|260|0|3795|1|9|F|51311|21006|1021|306|4|27|44
1|1|260|0|3795|1|9|M|51327|1005|1030|296|5|18|103
1|1|260|0|3795|1|9|M|51327|21006|1021|289|5|29|57
1|1|260|0|3795|1|10|F|51312|1005|1030|284|12|33|95
1|1|260|0|3795|1|10|F|51312|21006|1021|297|12|39|68
1|1|260|0|3795|1|10|M|51328|1005|1030|273|10|19|92
1|1|260|0|3795|1|10|M|51328|21006|1021|287|10|30|43
1|1|260|0|3795|1|11|F|51313|1005|1030|289|6|26|104
1|1|260|0|3795|1|11|F|51313|21006|1021|297|6|33|21
1|1|260|0|3795|1|11|M|51329|1005|1030|294|6|24|87
1|1|260|0|3795|1|11|M|51329|21006|1021|284|6|31|31
1|1|260|0|3795|1|12|F|51314|1005|1030|291|18|38|115
1|1|260|0|3795|1|12|F|51314|21006|1021|297|18|32|18
1|1|260|0|3795|1|12|M|51330|1005|1030|268|1|22|108
1|1|260|0|3795|1|12|M|51330|21006|1021|285|1|18|60
1|1|260|0|3795|1|13|F|51315|1005|1030|298|7|32|93
1|1|260|0|3795|1|13|F|51315|21006|1021|312|7|25|53
1|1|260|0|3795|1|13|M|51331|1005|1030|289|9|20|93
1|1|260|0|3795|1|13|M|51331|21006|1021|279|9|28|28
1|1|260|0|3795|1|14|F|51316|1005|1030|283|4|49|97
1|1|260|0|3795|1|14|F|51316|21006|1021|285|4|41|48
1|1|260|0|3795|1|14|M|51332|1005|1030|278|10|33|96
1|1|260|0|3795|1|14|M|51332|21006|1021|272|10|14|60
1|1|260|0|3795|1|15|F|51317|1005|1030|300|6|28|145
1|1|260|0|3795|1|15|F|51317|21006|1021|308|6|20|61
1|1|260|0|3795|1|15|M|51333|1005|1030|92|2|16|44
1|1|260|0|3795|1|15|M|51333|21006|1021|84|2|3|7
1|1|260|0|3795|1|16|F|51318|1005|1030|43|3|9|14
1|1|260|0|3795|1|16|F|51318|21006|1021|45|3|5|5
1|1|260|0|3795|2|1|F|51334|1005|1030|294|12|43|90
1|1|260|0|3795|2|1|F|51334|21006|1021|284|12|55|37
1|1|260|0|3795|2|1|M|51335|1005|1030|198|5|25|72
1|1|260|0|3795|2|1|M|51335|21006|1021|188|5|15|25
1|1|260|0|3795|3|1|F|51336|1005|1030|162|5|29|40
1|1|260|0|3795|3|1|F|51336|21006|1021|163|5|32|26
1|1|260|0|3795|3|1|M|51337|1005|1030|92|0|11|29
1|1|260|0|3795|3|1|M|51337|21006|1021|92|0|7|17
1|1|260|0|3850|1|1|F|51338|1005|1030|255|8|31|109
1|1|260|0|3850|1|1|F|51338|21006|1021|248|8|45|16
1|1|260|0|3850|1|1|M|51343|1005|1030|263|17|18|120
1|1|260|0|3850|1|1|M|51343|21006|1021|265|17|5|15
1|1|260|0|3850|1|2|F|51339|1005|1030|261|11|42|113
1|1|260|0|3850|1|2|F|51339|21006|1021|263|11|34|20
1|1|260|0|3850|1|2|M|51344|1005|1030|257|4|27|125
1|1|260|0|3850|1|2|M|51344|21006|1021|250|4|28|26
1|1|260|0|3850|1|3|F|51340|1005|1030|262|14|35|165
1|1|260|0|3850|1|3|F|51340|21006|1021|268|14|21|30
1|1|260|0|3850|1|3|M|51345|1005|1030|251|9|37|157
1|1|260|0|3850|1|3|M|51345|21006|1021|258|9|19|31
1|1|260|0|3850|1|4|F|51341|1005|1030|260|6|37|152
1|1|260|0|3850|1|4|F|51341|21006|1021|265|6|19|21
1|1|260|0|3850|1|4|M|51346|1005|1030|248|10|13|160
1|1|260|0|3850|1|4|M|51346|21006|1021|257|10|30|20
1|1|260|0|3850|1|5|F|51342|1005|1030|278|13|21|157
1|1|260|0|3850|1|5|F|51342|21006|1021|292|13|28|21
1|1|260|0|3850|1|5|M|51347|1005|1030|57|1|2|31
1|1|260|0|3850|1|5|M|51347|21006|1021|63|14|0|2
1|1|260|0|3850|2|1|F|51348|1005|1030|111|2|30|62
1|1|260|0|3850|2|1|F|51348|21006|1021|122|2|29|7
1|1|260|0|3850|2|1|M|51349|1005|1030|80|2|13|52
1|1|260|0|3850|2|1|M|51349|21006|1021|73|2|17|11
1|1|260|0|3850|3|1|F|51350|1005|1030|85|1|16|54
1|1|260|0|3850|3|1|F|51350|21006|1021|81|1|4|14
1|1|260|0|3850|3|1|M|51351|1005|1030|63|0|7|40
1|1|260|0|3850|3|1|M|51351|21006|1021|66|0|0|21
1|1|260|0|3870|1|1|F|51352|1005|1030|268|18|30|74
1|1|260|0|3870|1|1|F|51352|21006|1021|277|18|32|40
1|1|260|0|3870|1|1|M|51367|1005|1030|267|7|23|59
1|1|260|0|3870|1|1|M|51367|21006|1021|272|7|27|24
1|1|260|0|3870|1|2|F|51353|1005|1030|299|12|32|106
1|1|260|0|3870|1|2|F|51353|21006|1021|292|12|14|8
1|1|260|0|3870|1|2|M|51368|1005|1030|258|14|31|103
1|1|260|0|3870|1|2|M|51368|21006|1021|268|14|25|35
1|1|260|0|3870|1|3|F|51354|1005|1030|282|10|40|97
1|1|260|0|3870|1|3|F|51354|21006|1021|276|10|37|24
1|1|260|0|3870|1|3|M|51369|1005|1030|286|7|32|109
1|1|260|0|3870|1|3|M|51369|21006|1021|282|7|28|29
1|1|260|0|3870|1|4|F|51355|1005|1030|285|17|32|61
1|1|260|0|3870|1|4|F|51355|21006|1021|278|17|33|13
1|1|260|0|3870|1|4|M|51370|1005|1030|278|9|22|77
1|1|260|0|3870|1|4|M|51370|21006|1021|275|9|32|27
1|1|260|0|3870|1|5|F|51356|1005|1030|300|20|34|95
1|1|260|0|3870|1|5|F|51356|21006|1021|298|20|36|29
1|1|260|0|3870|1|5|M|51371|1005|1030|278|8|45|79
1|1|260|0|3870|1|5|M|51371|21006|1021|270|8|43|29
1|1|260|0|3870|1|6|F|51357|1005|1030|287|10|33|67
1|1|260|0|3870|1|6|F|51357|21006|1021|285|10|37|28
1|1|260|0|3870|1|6|M|51372|1005|1030|279|2|29|97
1|1|260|0|3870|1|6|M|51372|21006|1021|278|2|33|12
1|1|260|0|3870|1|7|F|51358|1005|1030|271|6|35|108
1|1|260|0|3870|1|7|F|51358|21006|1021|260|6|36|27
1|1|260|0|3870|1|7|M|51373|1005|1030|260|4|20|73
1|1|260|0|3870|1|7|M|51373|21006|1021|265|4|37|37
1|1|260|0|3870|1|8|F|51359|1005|1030|260|8|36|64
1|1|260|0|3870|1|8|F|51359|21006|1021|259|8|44|36
1|1|260|0|3870|1|8|M|51374|1005|1030|259|8|26|81
1|1|260|0|3870|1|8|M|51374|21006|1021|260|8|27|20
1|1|260|0|3870|1|9|F|51360|1005|1030|281|8|40|81
1|1|260|0|3870|1|9|F|51360|21006|1021|284|8|37|9
1|1|260|0|3870|1|9|M|51375|1005|1030|269|6|13|97
1|1|260|0|3870|1|9|M|51375|21006|1021|281|6|20|44
1|1|260|0|3870|1|10|F|51361|1005|1030|281|19|20|79
1|1|260|0|3870|1|10|F|51361|21006|1021|278|19|25|28
1|1|260|0|3870|1|10|M|51376|1005|1030|260|13|15|87
1|1|260|0|3870|1|10|M|51376|21006|1021|263|13|28|27
1|1|260|0|3870|1|11|F|51362|1005|1030|300|12|46|85
1|1|260|0|3870|1|11|F|51362|21006|1021|302|112|45|29
1|1|260|0|3870|1|11|M|51377|1005|1030|270|6|15|115
1|1|260|0|3870|1|11|M|51377|21006|1021|261|6|20|21
1|1|260|0|3870|1|12|F|51363|1005|1030|296|14|21|63
1|1|260|0|3870|1|12|F|51363|21006|1021|277|14|23|40
1|1|260|0|3870|1|12|M|51378|1005|1030|131|4|2|48
1|1|260|0|3870|1|12|M|51378|21006|1021|115|4|3|6
1|1|260|0|3870|1|13|F|51364|1005|1030|281|8|20|99
1|1|260|0|3870|1|13|F|51364|21006|1021|261|8|26|22
1|1|260|0|3870|1|14|F|51365|1005|1030|281|15|22|93
1|1|260|0|3870|1|14|F|51365|21006|1021|293|15|28|13
1|1|260|0|3870|1|15|F|51366|1005|1030|41|6|6|18
1|1|260|0|3870|1|15|F|51366|21006|1021|50|6|10|15
1|1|260|0|3870|2|1|F|51379|1005|1030|373|10|45|156
1|1|260|0|3870|2|1|F|51379|21006|1021|357|10|46|19
1|1|260|0|3870|2|1|M|51380|1005|1030|239|15|21|104
1|1|260|0|3870|2|1|M|51380|21006|1021|245|15|15|28
1|1|260|0|3870|3|1|F|51381|1005|1030|118|4|10|43
1|1|260|0|3870|3|1|F|51381|21006|1021|112|4|27|20
1|1|260|0|3870|3|1|M|51382|1005|1030|90|3|10|43
1|1|260|0|3870|3|1|M|51382|21006|1021|95|3|23|29
1|1|260|0|3980|1|1|F|51383|1005|1030|286|10|18|76
1|1|260|0|3980|1|1|F|51383|21006|1021|280|10|29|34
1|1|260|0|3980|1|1|M|51396|1005|1030|283|2|32|82
1|1|260|0|3980|1|1|M|51396|21006|1021|265|2|20|32
1|1|260|0|3980|1|2|F|51384|1005|1030|281|5|23|61
1|1|260|0|3980|1|2|F|51384|21006|1021|283|5|23|29
1|1|260|0|3980|1|2|M|51397|1005|1030|281|4|17|93
1|1|260|0|3980|1|2|M|51397|21006|1021|280|4|29|30
1|1|260|0|3980|1|3|F|51385|1005|1030|298|4|33|82
1|1|260|0|3980|1|3|F|51385|21006|1021|294|4|19|32
1|1|260|0|3980|1|3|M|51398|1005|1030|277|3|15|98
1|1|260|0|3980|1|3|M|51398|21006|1021|273|3|15|34
1|1|260|0|3980|1|4|F|51386|1005|1030|287|5|56|76
1|1|260|0|3980|1|4|F|51386|21006|1021|291|5|51|15
1|1|260|0|3980|1|4|M|51399|1005|1030|284|3|44|96
1|1|260|0|3980|1|4|M|51399|21006|1021|281|3|36|20
1|1|260|0|3980|1|5|F|51387|1005|1030|305|17|38|89
1|1|260|0|3980|1|5|F|51387|21006|1021|297|17|33|5
1|1|260|0|3980|1|5|M|51400|1005|1030|280|14|22|105
1|1|260|0|3980|1|5|M|51400|21006|1021|273|14|22|17
1|1|260|0|3980|1|6|F|51388|1005|1030|319|8|22|124
1|1|260|0|3980|1|6|F|51388|21006|1021|316|8|35|13
1|1|260|0|3980|1|6|M|51401|1005|1030|289|10|28|79
1|1|260|0|3980|1|6|M|51401|21006|1021|291|10|38|25
1|1|260|0|3980|1|7|F|51389|1005|1030|298|9|40|78
1|1|260|0|3980|1|7|F|51389|21006|1021|302|9|42|22
1|1|260|0|3980|1|7|M|51402|1005|1030|294|3|18|101
1|1|260|0|3980|1|7|M|51402|21006|1021|294|3|35|23
1|1|260|0|3980|1|8|F|51390|1005|1030|285|6|42|68
1|1|260|0|3980|1|8|F|51390|21006|1021|285|6|29|2
1|1|260|0|3980|1|8|M|51403|1005|1030|261|15|22|81
1|1|260|0|3980|1|8|M|51403|21006|1021|279|15|20|17
1|1|260|0|3980|1|9|F|51391|1005|1030|289|9|28|97
1|1|260|0|3980|1|9|F|51391|21006|1021|286|9|19|11
1|1|260|0|3980|1|9|M|51404|1005|1030|285|4|33|82
1|1|260|0|3980|1|9|M|51404|21006|1021|285|4|35|27
1|1|260|0|3980|1|10|F|51392|1005|1030|299|15|27|52
1|1|260|0|3980|1|10|F|51392|21006|1021|282|15|39|35
1|1|260|0|3980|1|10|M|51405|1005|1030|286|4|10|74
1|1|260|0|3980|1|10|M|51405|21006|1021|276|4|9|32
1|1|260|0|3980|1|11|F|51393|1005|1030|287|6|76|59
1|1|260|0|3980|1|11|F|51393|21006|1021|292|6|77|25
1|1|260|0|3980|1|11|M|51406|1005|1030|305|8|17|83
1|1|260|0|3980|1|11|M|51406|21006|1021|299|8|29|11
1|1|260|0|3980|1|12|F|51394|1005|1030|303|7|43|88
1|1|260|0|3980|1|12|F|51394|21006|1021|310|7|29|29
1|1|260|0|3980|1|13|F|51395|1005|1030|315|17|26|69
1|1|260|0|3980|1|13|F|51395|21006|1021|318|117|23|17
1|1|260|0|3980|2|1|F|51407|1005|1030|174|17|32|46
1|1|260|0|3980|2|1|F|51407|21006|1021|177|17|42|10
1|1|260|0|3980|2|1|M|51408|1005|1030|139|4|31|41
1|1|260|0|3980|2|1|M|51408|21006|1021|156|4|13|22
